,muP,sP,Nsig,Mean_Abs,Std_Corr
542,0.0,25.0,6.4,341.3846727917246,1.0
543,0.0,25.0,6.6000000000000005,343.33887525107457,
544,0.0,25.0,6.800000000000001,345.2247886868083,0.9999999999999999
545,0.0,25.0,7.0,347.0461500328324,
546,0.0,25.0,7.2,348.8064211971807,1.0
547,0.0,25.0,7.4,350.50881405900435,
548,0.0,25.0,7.6000000000000005,352.1563127750445,1.0
549,0.0,25.0,7.800000000000001,353.75169372977354,
550,0.0,25.0,8.0,355.29754341645634,0.9999999999999999
551,0.0,25.0,8.200000000000001,356.796274496779,
552,0.0,25.0,8.4,358.2501402531628,0.9999999999999999
553,0.0,25.0,8.6,359.6612476193965,
554,0.0,25.0,8.8,361.03156895095805,1.0
555,0.0,25.0,9.0,362.3629526756592,
556,0.0,25.0,9.200000000000001,363.65713294748224,1.0
557,0.0,25.0,9.4,364.9157384112082,
558,0.0,25.0,9.600000000000001,366.1403001722833,1.0
559,0.0,25.0,9.8,367.33225905501104,
560,0.0,25.0,10.0,368.492972222317,1.0
561,0.0,27.5,0.0,,
562,0.0,27.5,0.2,188.30163987619653,0.9999999999999998
563,0.0,27.5,0.4,199.4036388261047,
564,0.0,27.5,0.6000000000000001,209.52140011979276,1.0
565,0.0,27.5,0.8,218.77533700919116,
566,0.0,27.5,1.0,227.28014651308533,0.9999999999999998
567,0.0,27.5,1.2000000000000002,235.12995636183248,
568,0.0,27.5,1.4000000000000001,242.40225541417794,1.0
569,0.0,27.5,1.6,249.16200283363585,
570,0.0,27.5,1.8,255.46436919671663,1.0
571,0.0,27.5,2.0,261.3566416481603,
572,0.0,27.5,2.2,266.87963921345494,1.0
573,0.0,27.5,2.4000000000000004,272.06881039501536,
574,0.0,27.5,2.6,276.95510546166105,0.9999999999999999
575,0.0,27.5,2.8000000000000003,281.5656799919422,
576,0.0,27.5,3.0,285.92446815851514,0.9999999999999999
577,0.0,27.5,3.2,290.05265368806465,
578,0.0,27.5,3.4000000000000004,293.96905949959125,0.9999999999999999
579,0.0,27.5,3.6,297.6904721300185,
580,0.0,27.5,3.8000000000000003,301.23191346244664,1.0
581,0.0,27.5,4.0,304.6068695750846,
582,0.0,27.5,4.2,307.82748447611124,1.0
583,0.0,27.5,4.4,310.90472491132215,
584,0.0,27.5,4.6000000000000005,313.8485212073338,0.9999999999999999
585,0.0,27.5,4.800000000000001,316.66788815650364,
586,0.0,27.5,5.0,319.3710291968281,1.0
587,0.0,27.5,5.2,321.9654265435883,
588,0.0,27.5,5.4,324.4579194539628,1.0
589,0.0,27.5,5.6000000000000005,326.8547724244668,
590,0.0,27.5,5.800000000000001,329.1617348135173,1.0
591,0.0,27.5,6.0,331.38409313207694,
592,0.0,27.5,6.2,333.5267170421426,1.0
593,0.0,27.5,6.4,335.59409993647483,
594,0.0,27.5,6.6000000000000005,337.5903948361239,1.0
595,0.0,27.5,6.800000000000001,339.51944622924447,
596,0.0,27.5,7.0,341.3848183808991,1.0
597,0.0,27.5,7.2,343.1898205654199,
598,0.0,27.5,7.4,344.9375296075718,1.0
599,0.0,27.5,7.6000000000000005,346.6308100639364,
600,0.0,27.5,7.800000000000001,348.27233232975834,1.0
601,0.0,27.5,8.0,349.8645889174819,
602,0.0,27.5,8.200000000000001,351.4099091201212,0.9999999999999998
603,0.0,27.5,8.4,352.9104722444735,
604,0.0,27.5,8.6,354.3683195751868,1.0
605,0.0,27.5,8.8,355.7853652101595,
606,0.0,27.5,9.0,357.1634058901359,0.9999999999999998
607,0.0,27.5,9.200000000000001,358.5041299302062,
608,0.0,27.5,9.4,359.80912534785284,1.0
609,0.0,27.5,9.600000000000001,361.07988727088116,
610,0.0,27.5,9.8,362.3178246987775,1.0
611,0.0,27.5,10.0,363.5242666825288,
612,0.0,30.0,0.0,,
613,0.0,30.0,0.2,187.3305406125363,
614,0.0,30.0,0.4,197.63779127957127,1.0
615,0.0,30.0,0.6000000000000001,207.09634689425263,
616,0.0,30.0,0.8,215.80205698070566,0.9999999999999999
617,0.0,30.0,1.0,223.84944274233425,
618,0.0,30.0,1.2000000000000002,231.31661036235437,1.0
619,0.0,30.0,1.4000000000000001,238.2682983767485,
620,0.0,30.0,1.6,244.75923417589922,1.0
621,0.0,30.0,1.8,250.83630609116221,
622,0.0,30.0,2.0,256.54004290655087,1.0
623,0.0,30.0,2.2,261.9057080699173,
624,0.0,30.0,2.4000000000000004,266.9641523765377,1.0
625,0.0,30.0,2.6,271.742497489532,
626,0.0,30.0,2.8000000000000003,276.2646925842407,1.0
627,0.0,30.0,3.0,280.5519723064391,
628,0.0,30.0,3.2,284.6232364551495,1.0
629,0.0,30.0,3.4000000000000004,288.49536683212006,
630,0.0,30.0,3.6,292.1834932139826,1.0
631,0.0,30.0,3.8000000000000003,295.70121783105753,
632,0.0,30.0,4.0,299.06080578876083,0.9999999999999999
633,0.0,30.0,4.2,302.2733473697284,
634,0.0,30.0,4.4,305.34889699115286,1.0
635,0.0,30.0,4.6000000000000005,308.2965926803912,
636,0.0,30.0,4.800000000000001,311.12475921283686,1.0
637,0.0,30.0,5.0,313.84099748501717,
638,0.0,30.0,5.2,316.45226223958923,0.9999999999999999
639,0.0,30.0,5.4,318.9649298921913,
640,0.0,30.0,5.6000000000000005,321.38485791374603,0.9999999999999999
641,0.0,30.0,5.800000000000001,323.7174369810627,
642,0.0,30.0,6.0,325.96763691203034,0.9999999999999999
643,0.0,30.0,6.2,328.1400472404631,
644,0.0,30.0,6.4,330.23891315280787,1.0
645,0.0,30.0,6.6000000000000005,332.2681673989796,
646,0.0,30.0,6.800000000000001,334.2314586982302,0.9999999999999999
647,0.0,30.0,7.0,336.1321770847433,
648,0.0,30.0,7.2,337.9734765738193,0.9999999999999998
649,0.0,30.0,7.4,339.75829547587864,
650,0.0,30.0,7.6000000000000005,341.48937464027193,1.0
651,0.0,30.0,7.800000000000001,343.16927387260307,
652,0.0,30.0,8.0,344.8003867367822,1.0
653,0.0,30.0,8.200000000000001,346.38495392534645,
654,0.0,30.0,8.4,347.92507535795977,1.0
655,0.0,30.0,8.6,349.4227211477565,
656,0.0,30.0,8.8,350.8797415578117,1.0
657,0.0,30.0,9.0,352.2978760550445,
658,0.0,30.0,9.200000000000001,353.6787615559366,1.0
659,0.0,30.0,9.4,355.02393994725674,
660,0.0,30.0,9.600000000000001,356.33486495527274,1.0
661,0.0,30.0,9.8,357.6129084284895,
662,0.0,30.0,10.0,358.8593660915921,0.9999999999999998
663,0.0,32.5,0.0,,
664,0.0,32.5,0.2,186.5029733273695,1.0
665,0.0,32.5,0.4,196.122608098532,
666,0.0,32.5,0.6000000000000001,205.00267768760708,1.0
667,0.0,32.5,0.8,213.22069048871614,
668,0.0,32.5,1.0,220.855723374182,1.0
669,0.0,32.5,1.2000000000000002,227.9734061460401,
670,0.0,32.5,1.4000000000000001,234.6283994982313,1.0
671,0.0,32.5,1.6,240.86723264005795,
672,0.0,32.5,1.8,246.73007331401624,1.0
673,0.0,32.5,2.0,252.25190117790527,
674,0.0,32.5,2.2,257.46336741790674,1.0
675,0.0,32.5,2.4000000000000004,262.3914658749892,
676,0.0,32.5,2.6,267.06007471574867,0.9999999999999999
677,0.0,32.5,2.8000000000000003,271.4904012808165,
678,0.0,32.5,3.0,275.7013512258971,1.0
679,0.0,32.5,3.2,279.70983711952726,
680,0.0,32.5,3.4000000000000004,283.53103800702786,1.0
681,0.0,32.5,3.6,287.17861892057346,
682,0.0,32.5,3.8000000000000003,290.6649174472485,1.0
683,0.0,32.5,4.0,294.00110304220124,
684,0.0,32.5,4.2,297.1973136686454,1.0
685,0.0,32.5,4.4,300.26277347968727,
686,0.0,32.5,4.6000000000000005,303.20589457181364,1.0
687,0.0,32.5,4.800000000000001,306.0343652946041,
688,0.0,32.5,5.0,308.75522716459534,1.0
689,0.0,32.5,5.2,311.3749420795641,
690,0.0,32.5,5.4,313.8994512447317,0.9999999999999999
691,0.0,32.5,5.6000000000000005,316.3342269906199,
692,0.0,32.5,5.800000000000001,318.68431847270733,1.0
693,0.0,32.5,6.0,320.9543920872593,
694,0.0,32.5,6.2,323.14876730912124,1.0
695,0.0,32.5,6.4,325.2714485506855,
696,0.0,32.5,6.6000000000000005,327.3261535525394,1.0
697,0.0,32.5,6.800000000000001,329.31633874219114,
698,0.0,32.5,7.0,331.2452219351188,1.0
699,0.0,32.5,7.2,333.11580270008136,
700,0.0,32.5,7.4,334.9308806664584,1.0
701,0.0,32.5,7.6000000000000005,336.69307201395833,
702,0.0,32.5,7.800000000000001,338.4048243532263,0.9999999999999998
703,0.0,32.5,8.0,340.0684301787579,
704,0.0,32.5,8.200000000000001,341.6860390523407,0.9999999999999998
705,0.0,32.5,8.4,343.2596686553556,
706,0.0,32.5,8.6,344.79121483117694,1.0
707,0.0,32.5,8.8,346.282460724166,
708,0.0,32.5,9.0,347.7350851090173,1.0
709,0.0,32.5,9.200000000000001,349.15066999317406,
710,0.0,32.5,9.4,350.53070756544736,1.0
711,0.0,32.5,9.600000000000001,351.87660655562206,
712,0.0,32.5,9.8,353.18969806255745,0.9999999999999998
713,0.0,32.5,10.0,354.4712409019186,
714,0.0,35.0,0.0,,
715,0.0,35.0,0.2,185.78941165375488,
716,0.0,35.0,0.4,194.8084418089524,1.0
717,0.0,35.0,0.6000000000000001,203.1770592458554,
718,0.0,35.0,0.8,210.95882538505333,1.0
719,0.0,35.0,1.0,218.2207988118149,
720,0.0,35.0,1.2000000000000002,225.01875215759654,0.9999999999999998
721,0.0,35.0,1.4000000000000001,231.3992790467853,
722,0.0,35.0,1.6,237.40226685440953,1.0
723,0.0,35.0,1.8,243.06237727128914,
724,0.0,35.0,2.0,248.4099957775595,0.9999999999999999
725,0.0,35.0,2.2,253.47191725009094,
726,0.0,35.0,2.4000000000000004,258.2718806619615,1.0
727,0.0,35.0,2.6,262.8310028572977,
728,0.0,35.0,2.8000000000000003,267.168137386288,1.0
729,0.0,35.0,3.0,271.30017457470314,
730,0.0,35.0,3.2,275.24229427861604,0.9999999999999999
731,0.0,35.0,3.4000000000000004,279.00818001482656,
732,0.0,35.0,3.6,282.61020128778586,1.0
733,0.0,35.0,3.8000000000000003,286.0595695576647,
734,0.0,35.0,4.0,289.3664722395612,1.0
735,0.0,35.0,4.2,292.54018829930726,
736,0.0,35.0,4.4,295.58918835930257,1.0
737,0.0,35.0,4.6000000000000005,298.52122170806723,
738,0.0,35.0,4.800000000000001,301.3433921902242,1.0
739,0.0,35.0,5.0,304.06222461712264,
740,0.0,35.0,5.2,306.6837230653106,0.9999999999999999
741,0.0,35.0,5.4,309.21342220744344,
742,0.0,35.0,5.6000000000000005,311.65643263779856,1.0
743,0.0,35.0,5.800000000000001,314.01748100441904,
744,0.0,35.0,6.0,316.3009456357669,1.0
745,0.0,35.0,6.2,318.5108882467121,
746,0.0,35.0,6.4,320.65108222277564,1.0
747,0.0,35.0,6.6000000000000005,322.7250379096717,
748,0.0,35.0,6.800000000000001,324.7360252748323,1.0
749,0.0,35.0,7.0,326.68709425672927,
750,0.0,35.0,7.2,328.581093074796,1.0
751,0.0,35.0,7.4,330.42068473625807,
752,0.0,35.0,7.6000000000000005,332.2083619451335,1.0
753,0.0,35.0,7.800000000000001,333.94646059215484,
754,0.0,35.0,8.0,335.6371719816778,1.0
755,0.0,35.0,8.200000000000001,337.2825539321654,
756,0.0,35.0,8.4,338.8845408700696,1.0
757,0.0,35.0,8.6,340.4449530224683,
758,0.0,35.0,8.8,341.9655048012961,1.0
759,0.0,35.0,9.0,343.4478124611519,
760,0.0,35.0,9.200000000000001,344.89340110323286,1.0
761,0.0,35.0,9.4,346.30371108971514,
762,0.0,35.0,9.600000000000001,347.68010392572796,0.9999999999999998
763,0.0,35.0,9.8,349.0238676597778,
764,0.0,35.0,10.0,350.33622184797287,1.0
765,0.0,37.5,0.0,,
766,0.0,37.5,0.2,185.16791427158358,1.0
767,0.0,37.5,0.4,193.65795870263338,
768,0.0,37.5,0.6000000000000001,201.57135630027773,1.0
769,0.0,37.5,0.8,208.96089305863353,
770,0.0,37.5,1.0,215.8841384766111,0.9999999999999998
771,0.0,37.5,1.2000000000000002,222.388976100584,
772,0.0,37.5,1.4000000000000001,228.51546774697374,1.0
773,0.0,37.5,1.6,234.29806517274926,
774,0.0,37.5,1.8,239.76687873379717,0.9999999999999999
775,0.0,37.5,2.0,244.94846056950004,
776,0.0,37.5,2.2,249.86635935377709,1.0
777,0.0,37.5,2.4000000000000004,254.54155119197566,
778,0.0,37.5,2.6,258.99279039362744,1.0
779,0.0,37.5,2.8000000000000003,263.23690145083447,
780,0.0,37.5,3.0,267.2890248937836,0.9999999999999999
781,0.0,37.5,3.2,271.1628258093883,
782,0.0,37.5,3.4000000000000004,274.8706716671669,1.0
783,0.0,37.5,3.6,278.42378468844424,
784,0.0,37.5,3.8000000000000003,281.83237296704004,1.0
785,0.0,37.5,4.0,285.1057437599197,
786,0.0,37.5,4.2,288.2524017449226,0.9999999999999999
787,0.0,37.5,4.4,291.2801345476037,
788,0.0,37.5,4.6000000000000005,294.1960874415346,1.0
789,0.0,37.5,4.800000000000001,297.0068288049592,
790,0.0,37.5,5.0,299.7184076554191,0.9999999999999999
791,0.0,37.5,5.2,302.33640437053197,
792,0.0,37.5,5.4,304.86597552791756,1.0
793,0.0,37.5,5.6000000000000005,307.3118936528248,
794,0.0,37.5,5.800000000000001,309.67858254240275,0.9999999999999998
795,0.0,37.5,6.0,311.97014873610834,
796,0.0,37.5,6.2,314.1904096187268,0.9999999999999998
797,0.0,37.5,6.4,316.34291857291913,
798,0.0,37.5,6.6000000000000005,318.43098753972,1.0
799,0.0,37.5,6.800000000000001,320.4577072960434,
800,0.0,37.5,7.0,322.4259657164693,1.0
801,0.0,37.5,7.2,324.33846425108175,
802,0.0,37.5,7.4,326.19773282089193,1.0
803,0.0,37.5,7.6000000000000005,328.0061433065354,
804,0.0,37.5,7.800000000000001,329.7659217837859,0.9999999999999998
805,0.0,37.5,8.0,331.4791596404008,
806,0.0,37.5,8.200000000000001,333.14782369241175,1.0
807,0.0,37.5,8.4,334.77376540381397,
808,0.0,37.5,8.6,336.3587293013372,1.0
809,0.0,37.5,8.8,337.9043606653359,
810,0.0,37.5,9.0,339.41221256856795,1.0
811,0.0,37.5,9.200000000000001,340.88375232655267,
812,0.0,37.5,9.4,342.32036741613564,1.0
813,0.0,37.5,9.600000000000001,343.72337091270106,
814,0.0,37.5,9.8,345.09400649104515,0.9999999999999998
815,0.0,37.5,10.0,346.4334530301453,
816,0.0,40.0,0.0,,
817,0.0,40.0,0.2,184.6218358715617,
818,0.0,40.0,0.4,192.64254248833524,1.0
819,0.0,40.0,0.6000000000000001,200.1483271205498,
820,0.0,40.0,0.8,207.18353374193828,1.0
821,0.0,40.0,1.0,213.79814220366512,
822,0.0,40.0,1.2000000000000002,220.03364840290507,1.0
823,0.0,40.0,1.4000000000000001,225.9247702895828,
824,0.0,40.0,1.6,231.50146980576926,0.9999999999999998
825,0.0,40.0,1.8,236.79006403740357,
826,0.0,40.0,2.0,241.81388317442986,0.9999999999999999
827,0.0,40.0,2.2,246.59372560279925,
828,0.0,40.0,2.4000000000000004,251.14820890702293,1.0
829,0.0,40.0,2.6,255.49405611774165,
830,0.0,40.0,2.8000000000000003,259.6463352243689,1.0
831,0.0,40.0,3.0,263.61866210594525,
832,0.0,40.0,3.2,267.4233737293566,1.0
833,0.0,40.0,3.4000000000000004,271.0716767558027,
834,0.0,40.0,3.6,274.5737756157368,0.9999999999999999
835,0.0,40.0,3.8000000000000003,277.9389833341286,
836,0.0,40.0,4.0,281.17581779005945,0.9999999999999999
837,0.0,40.0,4.2,284.29208562186653,
838,0.0,40.0,4.4,287.29495560979825,0.9999999999999999
839,0.0,40.0,4.6000000000000005,290.19102306134215,
840,0.0,40.0,4.800000000000001,292.986366474667,1.0
841,0.0,40.0,5.0,295.68659755128897,
842,0.0,40.0,5.2,298.29690546108014,1.0
843,0.0,40.0,5.4,300.82209612401124,
844,0.0,40.0,5.6000000000000005,303.26662715795817,1.0
845,0.0,40.0,5.800000000000001,305.6346390460985,
846,0.0,40.0,6.0,307.929982997332,0.9999999999999998
847,0.0,40.0,6.2,310.1562459059582,
848,0.0,40.0,6.4,312.31677276026227,1.0
849,0.0,40.0,6.6000000000000005,314.4146868018484,
850,0.0,40.0,6.800000000000001,316.45290769703496,0.9999999999999998
851,0.0,40.0,7.0,318.43416794716114,
852,0.0,40.0,7.2,320.36102773525954,1.0
853,0.0,40.0,7.4,322.2358883814044,
854,0.0,40.0,7.6000000000000005,324.06100455746855,1.0
855,0.0,40.0,7.800000000000001,325.8384953934715,
856,0.0,40.0,8.0,327.57035459169043,1.0
857,0.0,40.0,8.200000000000001,329.2584596508706,
858,0.0,40.0,8.4,330.90458029087347,1.0
859,0.0,40.0,8.6,332.51038615768056,
860,0.0,40.0,8.8,334.0774538795897,0.9999999999999998
861,0.0,40.0,9.0,335.60727353752134,
862,0.0,40.0,9.200000000000001,337.1012546054188,1.0
863,0.0,40.0,9.4,338.5607314106523,
864,0.0,40.0,9.600000000000001,339.9869681589983,1.0
865,0.0,40.0,9.8,341.3811635640698,
866,0.0,40.0,10.0,342.7444551169296,1.0
867,0.0,42.5,0.0,,
868,0.0,42.5,0.2,184.13831990505744,1.0
869,0.0,42.5,0.4,191.73988911671512,
870,0.0,42.5,0.6000000000000001,198.87870443982234,0.9999999999999999
871,0.0,42.5,0.8,205.59241390843613,
872,0.0,42.5,1.0,211.92485624213322,0.9999999999999998
873,0.0,42.5,1.2000000000000002,217.91230090183512,
874,0.0,42.5,1.4000000000000001,223.5850524078158,1.0
875,0.0,42.5,1.6,228.96933250718033,
876,0.0,42.5,1.8,234.0882726311747,0.9999999999999999
877,0.0,42.5,2.0,238.96247635013884,
878,0.0,42.5,2.2,243.61039767954497,1.0
879,0.0,42.5,2.4000000000000004,248.0486299323887,
880,0.0,42.5,2.6,252.29214131397447,1.0
881,0.0,42.5,2.8000000000000003,256.35447289231985,
882,0.0,42.5,3.0,260.24790726310164,1.0
883,0.0,42.5,3.2,263.9836133335593,
884,0.0,42.5,3.4000000000000004,267.57177124975016,1.0
885,0.0,42.5,3.6,271.0216806458732,
886,0.0,42.5,3.8000000000000003,274.3418547969356,1.0
887,0.0,42.5,4.0,277.54010279858466,
888,0.0,42.5,4.2,280.6236015348592,1.0
889,0.0,42.5,4.4,283.5989589016414,
890,0.0,42.5,4.6000000000000005,286.47226951505866,1.0
891,0.0,42.5,4.800000000000001,289.24916393866675,
892,0.0,42.5,5.0,291.9348523023542,1.0
893,0.0,42.5,5.2,294.53416305282923,
894,0.0,42.5,5.4,297.0515774650222,0.9999999999999998
895,0.0,42.5,5.6000000000000005,299.49126045156765,
896,0.0,42.5,5.800000000000001,301.8570881303662,1.0
897,0.0,42.5,6.0,304.15267254540817,
898,0.0,42.5,6.2,306.38138388138157,1.0
899,0.0,42.5,6.4,308.54637046635094,
900,0.0,42.5,6.6000000000000005,310.65057681755644,1.0
901,0.0,42.5,6.800000000000001,312.69675995196997,
902,0.0,42.5,7.0,314.68750415472556,1.0
903,0.0,42.5,7.2,316.6252343741054,
904,0.0,42.5,7.4,318.5122283907914,0.9999999999999998
905,0.0,42.5,7.6000000000000005,320.35062789102267,
906,0.0,42.5,7.800000000000001,322.14244855770806,1.0
907,0.0,42.5,8.0,323.88958928004564,
908,0.0,42.5,8.200000000000001,325.593840570488,1.0
909,0.0,42.5,8.4,327.25689226771505,
910,0.0,42.5,8.6,328.88034059539115,1.0
911,0.0,42.5,8.8,330.4656946387379,
912,0.0,42.5,9.0,332.0143822941574,0.9999999999999998
913,0.0,42.5,9.200000000000001,333.5277557411915,
914,0.0,42.5,9.4,335.0070964808627,0.9999999999999998
915,0.0,42.5,9.600000000000001,336.45361997983167,
916,0.0,42.5,9.8,337.86847995573805,1.0
917,0.0,42.5,10.0,339.2527723354886,
918,0.0,45.0,0.0,,
919,0.0,45.0,0.2,183.70727837928615,
920,0.0,45.0,0.4,190.9323564576103,0.9999999999999999
921,0.0,45.0,0.6000000000000001,197.73916776564502,
922,0.0,45.0,0.8,204.1599908179143,0.9999999999999998
923,0.0,45.0,1.0,210.23364315889202,
924,0.0,45.0,1.2000000000000002,215.99207709638947,1.0
925,0.0,45.0,1.4000000000000001,221.4619206105267,
926,0.0,45.0,1.6,226.66625530195995,1.0
927,0.0,45.0,1.8,231.6255182742588,
928,0.0,45.0,2.0,236.3579908971518,1.0
929,0.0,45.0,2.2,240.88011731376548,
930,0.0,45.0,2.4000000000000004,245.20674446795138,1.0
931,0.0,45.0,2.6,249.35131757404616,
932,0.0,45.0,2.8000000000000003,253.3260449181276,1.0
933,0.0,45.0,3.0,257.1420389575347,
934,0.0,45.0,3.2,260.80943808329476,1.0
935,0.0,45.0,3.4000000000000004,264.337512231959,
936,0.0,45.0,3.6,267.7347548583428,1.0
937,0.0,45.0,3.8000000000000003,271.0089633158018,
938,0.0,45.0,4.0,274.16730933701473,1.0
939,0.0,45.0,4.2,277.2164010269719,
940,0.0,45.0,4.4,280.16233755174284,1.0
941,0.0,45.0,4.6000000000000005,283.0107575197665,
942,0.0,45.0,4.800000000000001,285.76688189842173,1.0
943,0.0,45.0,5.0,288.43555218111635,
944,0.0,45.0,5.2,291.02126441406676,1.0
945,0.0,45.0,5.4,293.5281996033608,
946,0.0,45.0,5.6000000000000005,295.9602509486607,1.0
947,0.0,45.0,5.800000000000001,298.3210482874342,
948,0.0,45.0,6.0,300.6139800808851,1.0
949,0.0,45.0,6.2,302.84221322808713,
950,0.0,45.0,6.4,305.00871095688865,0.9999999999999998
951,0.0,45.0,6.6000000000000005,307.1162490078101,
952,0.0,45.0,6.800000000000001,309.167430299513,1.0
953,0.0,45.0,7.0,311.16469824072215,
954,0.0,45.0,7.2,313.11034883310845,1.0
955,0.0,45.0,7.4,315.0065416920845,
956,0.0,45.0,7.6000000000000005,316.85531009729004,1.0
957,0.0,45.0,7.800000000000001,318.6585701714041,
958,0.0,45.0,8.0,320.4181292745034,1.0
959,0.0,45.0,8.200000000000001,322.1356936912577,
960,0.0,45.0,8.4,323.81287567958185,1.0
961,0.0,45.0,8.6,325.4511999417914,
962,0.0,45.0,8.8,327.0521095726689,1.0
963,0.0,45.0,9.0,328.61697153301856,
964,0.0,45.0,9.200000000000001,330.1470816921618,1.0
965,0.0,45.0,9.4,331.6436694783042,
966,0.0,45.0,9.600000000000001,333.107902171713,1.0
967,0.0,45.0,9.8,334.54088887211253,
968,0.0,45.0,10.0,335.9436841685726,1.0
969,0.0,47.5,0.0,,
970,0.0,47.5,0.2,183.32068446569141,1.0
971,0.0,47.5,0.4,190.20580611990613,
972,0.0,47.5,0.6000000000000001,196.71090473918187,1.0
973,0.0,47.5,0.8,202.86391061849318,
974,0.0,47.5,1.0,208.69949688408886,1.0
975,0.0,47.5,1.2000000000000002,214.2460187721834,
976,0.0,47.5,1.4000000000000001,219.5270172960397,1.0
977,0.0,47.5,1.6,224.562918650234,
978,0.0,47.5,1.8,229.371866178568,0.9999999999999999
979,0.0,47.5,2.0,233.97015166488816,
980,0.0,47.5,2.2,238.37248680829185,1.0
981,0.0,47.5,2.4000000000000004,242.5922045418613,
982,0.0,47.5,2.6,246.6414224474681,0.9999999999999999
983,0.0,47.5,2.8000000000000003,250.53118086538262,
984,0.0,47.5,3.0,254.2715616573823,1.0
985,0.0,47.5,3.2,257.8717911914429,
986,0.0,47.5,3.4000000000000004,261.3403300995777,1.0
987,0.0,47.5,3.6,264.6849518106925,
988,0.0,47.5,3.8000000000000003,267.91281149360367,1.0
989,0.0,47.5,4.0,271.03050676917303,
990,0.0,47.5,4.2,274.0441313307606,1.0
991,0.0,47.5,4.4,276.959322433225,
992,0.0,47.5,4.6000000000000005,279.78130306332883,1.0
993,0.0,47.5,4.800000000000001,282.5149194822754,
994,0.0,47.5,5.0,285.164674729397,1.0
995,0.0,47.5,5.2,287.7347585909834,
996,0.0,47.5,5.4,290.2290744668558,1.0
997,0.0,47.5,5.6000000000000005,292.651263507183,
998,0.0,47.5,5.800000000000001,295.00472634121365,1.0
999,0.0,47.5,6.0,297.29264267651905,
1000,0.0,47.5,6.2,299.5179890106835,1.0
1001,0.0,47.5,6.4,301.6835546661102,
1002,0.0,47.5,6.6000000000000005,303.79195633185043,1.0
1003,0.0,47.5,6.800000000000001,305.8456512734013,
1004,0.0,47.5,7.0,307.84694935165754,1.0
1005,0.0,47.5,7.2,309.7980239751613,
1006,0.0,47.5,7.4,311.7009220950456,0.9999999999999998
1007,0.0,47.5,7.6000000000000005,313.55757333929,
1008,0.0,47.5,7.800000000000001,315.3697983717953,0.9999999999999998
1009,0.0,47.5,8.0,317.1393165521059,
1010,0.0,47.5,8.200000000000001,318.86775296316426,0.9999999999999998
1011,0.0,47.5,8.4,320.55664486708224,
1012,0.0,47.5,8.6,322.2074476424398,0.9999999999999998
1013,0.0,47.5,8.8,323.82154025091955,
1014,0.0,47.5,9.0,325.4002302760762,1.0
1015,0.0,47.5,9.200000000000001,326.94475857261307,
1016,0.0,47.5,9.4,328.45630356063236,0.9999999999999998
1017,0.0,47.5,9.600000000000001,329.93598519585964,
1018,0.0,47.5,9.8,331.3848686437764,1.0
1019,0.0,47.5,10.0,332.8039676828638,
1020,0.0,50.0,0.0,,
1021,0.0,50.0,0.2,182.97207146057954,
1022,0.0,50.0,0.4,189.54877426760862,1.0
1023,0.0,50.0,0.6000000000000001,195.77857103720794,
1024,0.0,50.0,0.8,201.6858398096607,1.0
1025,0.0,50.0,1.0,207.30180344956614,
1026,0.0,50.0,1.2000000000000002,212.65179626953045,1.0
1027,0.0,50.0,1.4000000000000001,217.7567484565052,
1028,0.0,50.0,1.6,222.6348257227782,1.0
1029,0.0,50.0,1.8,227.30220673604975,
1030,0.0,50.0,2.0,231.77346914226968,1.0
1031,0.0,50.0,2.2,236.0618237099406,
1032,0.0,50.0,2.4000000000000004,240.1792846991812,1.0
1033,0.0,50.0,2.6,244.13680746601463,
1034,0.0,50.0,2.8000000000000003,247.94440493495887,1.0
1035,0.0,50.0,3.0,251.6112481391005,
1036,0.0,50.0,3.2,255.1457537911517,0.9999999999999999
1037,0.0,50.0,3.4000000000000004,258.5556609515132,
1038,0.0,50.0,3.6,261.84809840261835,1.0
